0,9,16,256,0,1,0,1
1,10,30,900,1,1,0,0
1,10,25,625,1,1,0,0
1,0,47,2209,1,1,0,0
2,12,38,1444,1,1,1,1
3,5,44,1936,0,1,0,1
4,7,41,1681,1,1,0,0
0,10,26,676,0,1,0,0
0,5,21,441,0,1,0,0
2,5,26,676,0,1,0,0
3,6,24,576,1,1,0,0
4,0,34,1156,0,1,0,0
5,7,34,1156,0,1,0,0
5,7,41,1681,1,1,0,0
1,10,18,324,0,1,0,0
0,7,19,361,0,1,0,0
5,4,48,2304,1,1,0,0
1,10,24,576,0,1,0,0
3,6,33,1089,1,1,0,0
0,7,19,361,0,1,0,0
0,7,16,256,0,1,0,0
3,6,35,1225,0,1,0,0
1,8,24,576,0,1,0,0
0,10,20,400,0,1,0,0
0,7,22,484,0,1,0,0
2,7,25,625,0,1,0,0
1,7,23,529,0,1,0,0
2,7,25,625,1,1,0,0
2,10,25,625,0,1,0,0
1,10,24,576,0,1,0,0
0,10,21,441,0,1,0,0
1,9,24,576,0,1,0,0
1,7,27,729,0,1,0,0
5,7,32,1024,1,1,0,0
5,2,46,2116,0,1,0,0
1,7,25,625,0,1,0,0
1,7,19,361,0,1,0,0
0,7,16,256,0,1,0,0
0,7,16,256,0,1,0,0
2,6,27,729,1,1,0,0
4,0,33,1089,0,1,0,0
4,0,29,841,0,1,0,0
2,9,24,576,0,1,0,0
3,10,32,1024,1,1,0,0
2,15,33,1089,1,1,0,0
0,7,22,484,0,1,0,0
0,7,17,289,0,1,0,0
1,14,24,576,1,1,0,1
1,0,22,484,0,1,0,1
1,10,23,529,1,1,0,1
0,12,20,400,0,1,0,0
3,12,34,1156,1,1,0,1
0,9,15,225,0,1,0,1
2,0,39,1521,0,1,0,0
3,10,36,1296,1,1,0,0
1,7,24,576,1,1,0,0
3,16,40,1600,1,1,1,1
0,7,31,961,0,1,1,1
1,8,22,484,0,1,1,0
1,15,28,784,1,1,1,1
0,9,18,324,0,1,0,0
1,10,21,441,0,1,0,0
2,12,28,784,1,1,1,1
1,7,22,484,0,1,1,1
4,7,32,1024,1,1,1,1
0,7,22,484,1,1,0,0
2,7,21,441,0,1,0,0
1,8,19,361,0,1,0,0
1,6,18,324,0,1,0,0
0,0,24,576,1,1,0,0
5,4,27,729,1,1,0,0
0,7,18,324,0,1,1,1
1,7,20,400,1,1,1,1
4,10,33,1089,1,1,1,1
2,17,30,900,1,1,1,1
2,8,30,900,1,1,1,1
1,7,23,529,0,1,0,0
4,12,37,1369,1,1,1,1
0,7,20,400,0,1,1,1
3,14,29,841,1,1,1,1
1,7,25,625,0,1,1,0
1,19,31,961,1,1,1,1
2,15,32,1024,1,1,1,1
1,7,25,625,0,1,0,0
2,16,32,1024,1,1,1,1
0,6,18,324,0,1,0,0
0,10,27,729,1,1,0,0
0,0,25,625,1,1,0,0
1,10,20,400,0,1,0,0
2,7,20,400,1,1,0,0
3,0,35,1225,0,1,0,0
1,7,23,529,1,1,0,0
0,12,24,576,0,1,0,0
0,10,21,441,0,1,0,0
4,7,32,1024,1,1,0,1
0,0,29,841,0,1,0,0
1,7,29,841,0,1,0,0
0,10,23,529,1,1,0,0
2,5,27,729,1,1,0,0
3,7,32,1024,0,1,0,0
2,10,34,1156,1,1,0,0
0,7,18,324,0,1,0,0
5,5,30,900,1,1,0,0
0,10,20,400,0,1,0,1
1,7,19,361,0,1,0,1
0,7,17,289,0,1,0,0
1,8,17,289,0,1,0,0
2,7,37,1369,0,1,0,0
0,7,21,441,0,1,0,0
2,7,20,400,0,1,0,0
2,9,35,1225,1,1,0,0
0,9,16,256,0,1,0,0
2,10,30,900,1,1,0,1
0,7,20,400,0,1,0,0
0,12,24,576,0,1,0,0
1,14,21,441,0,1,0,0
0,7,22,484,0,1,0,0
4,5,26,676,1,1,0,0
1,7,23,529,0,1,0,0
5,2,41,1681,1,1,0,0
3,7,31,961,0,1,0,0
2,7,32,1024,0,1,0,0
3,9,22,484,1,1,0,0
6,2,31,961,1,1,0,0
2,7,24,576,1,1,0,0
5,5,34,1156,1,1,0,0
1,9,24,576,1,1,0,0
2,4,27,729,0,1,0,0
1,7,22,484,0,1,0,0
1,7,20,400,0,1,0,0
1,10,27,729,1,1,0,0
1,2,42,1764,1,1,0,0
4,0,35,1225,0,1,0,0
3,12,31,961,1,1,0,0
0,9,17,289,0,1,0,0
1,0,21,441,1,1,0,0
1,10,31,961,1,1,0,1
0,7,24,576,0,1,0,1
3,7,26,676,0,1,0,0
2,7,24,576,0,1,0,0
0,0,30,900,1,1,0,0
3,7,34,1156,1,1,1,1
4,7,25,625,1,1,0,0
2,7,29,841,1,1,0,0
2,9,33,1089,1,1,0,0
6,4,41,1681,1,1,0,0
1,7,21,441,0,1,0,0
1,7,23,529,1,1,0,0
2,5,25,625,1,1,0,0
4,0,30,900,1,1,0,0
1,8,29,841,1,1,0,0
1,6,20,400,0,1,1,1
6,0,35,1225,1,1,0,0
3,8,26,676,1,1,0,0
5,10,29,841,0,1,0,0
2,7,26,676,1,1,0,0
0,7,26,676,0,1,0,0
3,9,30,900,0,1,0,0
5,7,37,1369,0,1,0,0
5,8,30,900,1,1,0,0
0,10,19,361,0,1,0,0
6,7,40,1600,1,1,0,0
0,10,17,289,0,1,0,0
0,10,19,361,0,1,0,0
1,7,40,1600,1,1,0,0
1,7,25,625,0,1,0,0
6,5,42,1764,1,1,1,1
2,10,24,576,0,1,0,0
0,6,18,324,0,1,0,0
0,9,16,256,0,1,0,0
3,8,26,676,1,1,0,0
0,10,31,961,0,1,0,0
1,7,24,576,0,1,0,0
0,8,16,256,0,1,0,0
1,7,26,676,0,1,0,0
4,6,33,1089,1,1,0,0
3,6,32,1024,1,1,0,0
0,7,18,324,0,1,0,0
0,7,18,324,0,1,0,0
2,3,39,1521,1,1,0,0
1,5,20,400,0,1,0,0
2,5,28,784,1,1,0,0
3,0,32,1024,1,1,0,0
5,0,34,1156,1,1,0,0
4,7,29,841,1,1,0,0
0,7,17,289,0,1,0,0
0,7,15,225,0,1,0,0
3,4,30,900,1,1,0,0
1,3,23,529,0,1,0,0
1,0,20,400,1,1,0,0
8,0,39,1521,1,1,0,0
1,0,33,1089,1,1,0,0
2,5,27,729,0,1,0,0
2,6,25,625,1,1,0,0
0,5,20,400,1,1,0,0
0,7,20,400,1,1,0,0
0,0,28,784,1,1,0,0
0,9,26,676,1,1,0,0
2,10,30,900,0,1,0,0
2,8,20,400,1,1,0,0
3,8,30,900,1,1,0,0
8,2,38,1444,1,1,0,0
2,0,43,1849,1,1,0,0
2,0,26,676,0,1,0,0
2,0,24,576,1,1,0,0
2,10,27,729,0,1,0,0
3,0,30,900,1,1,0,0
0,2,30,900,1,1,0,0
0,7,22,484,1,1,0,0
4,5,32,1024,1,1,0,0
6,9,32,1024,1,1,0,0
6,4,27,729,1,1,0,0
4,4,30,900,1,1,0,0
0,10,20,400,1,1,0,1
6,0,41,1681,1,1,0,0
0,7,16,256,0,1,0,0
2,5,39,1521,1,1,0,0
0,5,18,324,0,1,0,0
3,7,32,1024,1,1,0,1
0,10,19,361,0,1,0,1
0,7,22,484,1,1,0,0
1,13,28,784,0,1,0,0
7,0,39,1521,1,1,0,0
1,5,16,256,0,1,0,0
1,0,23,529,1,1,0,0
0,7,20,400,0,1,0,0
4,4,26,676,1,1,0,0
1,0,22,484,1,1,0,0
4,5,38,1444,1,1,0,0
1,10,25,625,0,1,0,0
1,14,29,841,1,1,0,0
0,8,15,225,0,1,0,0
4,6,34,1156,1,1,1,1
0,12,22,484,0,1,1,1
2,10,38,1444,1,1,0,1
0,8,16,256,0,1,0,1
0,12,22,484,0,1,0,0
2,7,32,1024,0,1,0,0
2,7,27,729,1,1,0,0
0,6,28,784,1,1,0,0
3,2,38,1444,1,1,0,0
1,10,22,484,1,1,0,0
5,3,32,1024,1,1,0,0
3,0,24,576,1,1,0,0
1,0,24,576,1,1,0,0
0,7,18,324,0,1,0,0
7,6,36,1296,0,1,0,0
1,7,22,484,0,1,0,0
1,0,29,841,0,1,0,0
0,12,30,900,0,1,0,0
2,7,20,400,0,1,0,0
1,10,26,676,0,1,0,0
1,7,24,576,1,1,0,0
0,7,18,324,0,1,0,0
2,7,26,676,0,1,0,0
0,10,19,361,0,1,0,0
5,8,44,1936,0,1,1,1
3,13,30,900,1,1,0,0
2,12,28,784,0,1,0,0
4,9,30,900,1,1,0,0
0,9,19,361,0,1,0,0
3,0,25,625,1,1,0,0
0,0,22,484,0,1,0,0
6,0,46,2116,1,1,0,0
2,0,35,1225,1,1,0,0
2,7,21,441,0,1,0,0
0,17,24,576,0,1,0,0
1,8,18,324,0,1,0,0
4,4,29,841,1,1,0,0
1,12,25,625,0,1,0,0
3,10,26,676,1,1,0,1
2,10,28,784,1,1,0,0
0,7,16,256,0,1,0,0
7,4,41,1681,1,1,0,0
1,7,19,361,0,1,0,0
4,0,29,841,1,1,0,0
5,10,37,1369,1,1,0,0
0,10,16,256,0,1,0,0
0,7,15,225,0,1,0,0
0,5,30,900,1,1,0,1
2,8,31,961,1,1,0,0
0,7,17,289,0,1,0,0
0,10,20,400,0,1,0,0
7,0,36,1296,1,1,0,0
0,0,44,1936,1,1,0,0
6,6,39,1521,1,1,0,0
0,5,15,225,0,1,0,0
0,5,15,225,0,1,0,0
1,7,19,361,1,1,0,0
3,7,34,1156,1,1,0,0
1,0,30,900,1,1,0,0
0,2,15,225,0,1,0,0
5,7,34,1156,1,1,0,0
0,7,19,361,0,1,0,0
0,7,23,529,1,1,0,0
0,9,17,289,0,1,0,0
1,0,23,529,1,1,0,0
0,8,26,676,1,1,0,0
1,7,19,361,1,1,0,0
6,4,36,1296,1,1,0,0
0,10,18,324,0,1,0,0
2,7,22,484,1,1,0,0
1,7,21,441,1,1,0,0
1,12,22,484,0,1,0,0
3,5,24,576,1,1,0,0
9,6,39,1521,1,1,0,0
0,0,16,256,0,1,0,0
1,10,24,576,1,1,0,0
1,9,23,529,1,1,0,1
1,7,25,625,1,1,0,1
0,9,19,361,0,1,0,0
1,0,21,441,1,1,0,0
0,5,19,361,0,1,0,0
0,7,16,256,0,1,0,0
0,7,21,441,1,1,0,0
4,6,37,1369,1,1,0,0
4,0,33,1089,1,1,0,0
1,0,46,2116,1,1,0,0
2,6,32,1024,1,1,0,0
1,0,26,676,0,1,0,0
0,7,19,361,0,1,0,0
6,7,32,1024,1,1,0,0
2,6,29,841,1,1,0,0
3,0,26,676,1,1,0,0
1,2,36,1296,1,1,0,0
7,7,36,1296,1,1,0,1
1,8,15,225,0,1,0,1
7,4,40,1600,1,1,0,1
2,0,24,576,1,1,0,1
3,0,28,784,1,1,0,0
0,7,18,324,0,1,0,0
2,7,18,324,0,1,0,0
3,4,48,2304,1,1,0,0
2,7,28,784,1,1,0,0
4,0,40,1600,1,1,0,0
5,0,29,841,1,1,0,0
0,5,18,324,0,1,0,0
3,0,41,1681,1,1,0,0
0,7,19,361,0,1,0,0
2,7,23,529,0,1,0,0
2,6,25,625,1,1,0,0
3,3,37,1369,0,1,0,0
1,0,25,625,1,1,0,0
0,1,43,1849,1,1,0,0
2,0,25,625,1,1,0,0
1,14,26,676,1,1,0,0
0,9,16,256,0,1,0,0
0,10,22,484,0,1,0,1
8,7,43,1849,1,1,0,0
1,11,23,529,0,1,0,0
0,7,16,256,0,1,0,0
0,7,23,529,0,1,0,0
1,7,20,400,0,1,0,0
1,10,24,576,0,1,0,0
0,9,22,484,0,1,0,0
0,7,15,225,0,1,0,0
3,10,24,576,0,1,0,0
1,6,27,729,0,1,0,0
0,10,20,400,0,1,0,0
0,10,18,324,0,1,0,0
8,0,38,1444,1,1,0,0
0,9,16,256,0,1,0,0
1,7,18,324,0,1,0,0
3,13,28,784,0,1,0,0
1,7,21,441,1,1,0,1
1,7,24,576,1,1,0,0
0,7,16,256,0,1,0,0
1,7,19,361,1,1,0,0
2,7,29,841,1,1,0,0
6,7,33,1089,1,1,0,0
0,9,15,225,0,1,0,0
5,0,31,961,1,1,0,0
1,9,23,529,0,1,0,0
2,0,34,1156,1,1,0,0
1,6,35,1225,1,1,0,0
1,5,18,324,0,1,0,0
4,0,48,2304,1,1,0,0
0,6,19,361,0,1,0,0
10,0,48,2304,1,1,0,0
0,7,22,484,0,1,0,0
2,6,20,400,1,1,0,0
1,4,24,576,1,1,0,0
0,6,16,256,0,1,0,0
2,10,23,529,0,1,0,0
3,7,29,841,1,1,0,1
0,10,18,324,0,1,0,1
0,7,15,225,0,1,0,0
0,7,16,256,0,1,0,1
6,5,40,1600,1,1,0,0
2,0,25,625,1,1,0,0
6,3,48,2304,1,1,0,0
3,0,22,484,1,1,0,0
4,5,25,625,1,1,0,0
2,5,21,441,0,1,0,0
2,4,25,625,1,1,0,0
3,7,24,576,1,1,0,0
4,6,38,1444,1,1,0,0
4,5,30,900,1,1,0,0
2,0,31,961,1,1,0,0
2,5,21,441,0,1,0,0
3,6,33,1089,1,1,0,0
2,6,40,1600,0,1,0,0
1,7,19,361,0,1,0,0
5,5,31,961,0,1,0,0
3,7,28,784,1,1,0,0
0,9,19,361,0,1,0,0
3,10,28,784,1,1,0,0
0,6,19,361,1,1,0,0
5,7,30,900,1,1,0,1
7,0,47,2209,1,1,0,0
2,4,31,961,1,1,0,0
3,7,28,784,1,1,0,0
0,10,20,400,0,1,0,0
0,5,17,289,0,1,0,0
1,5,21,441,0,1,0,0
2,5,25,625,1,1,0,0
1,7,24,576,1,1,0,0
5,4,32,1024,0,1,0,0
0,10,21,441,0,1,0,0
0,6,19,361,1,1,0,0
4,2,36,1296,1,1,0,0
0,3,15,225,0,1,0,0
1,7,34,1156,1,1,0,0
4,2,40,1600,1,1,0,0
2,1,40,1600,0,1,0,0
0,5,16,256,0,1,0,0
0,5,17,289,0,1,0,0
0,8,19,361,0,1,0,0
0,10,18,324,0,1,0,0
1,7,26,676,1,1,0,0
2,8,24,576,0,1,0,0
4,0,48,2304,1,1,0,0
2,3,47,2209,0,1,0,0
3,0,41,1681,1,1,0,0
4,7,37,1369,1,1,0,0
0,9,15,225,0,1,0,0
1,6,21,441,0,1,0,0
1,5,21,441,0,1,0,0
4,4,45,2025,1,1,0,0
0,13,22,484,0,1,0,0
1,17,26,676,1,1,0,1
0,9,16,256,0,1,0,0
2,5,26,676,1,1,0,1
3,7,40,1600,1,1,0,0
0,9,17,289,0,1,0,0
4,6,36,1296,1,1,0,0
3,9,39,1521,1,1,1,1
2,2,26,676,1,1,1,0
0,9,24,576,0,1,0,1
0,10,16,256,0,1,0,1
2,10,23,529,0,1,0,1
2,7,22,484,1,1,0,0
2,10,27,729,1,1,0,1
2,0,27,729,1,1,0,1
2,7,23,529,1,1,0,0
7,7,38,1444,1,1,0,0
1,8,17,289,0,1,0,0
2,7,22,484,1,1,0,0
1,6,36,1296,1,1,0,0
6,5,38,1444,1,1,0,0
3,7,28,784,1,1,0,0
0,7,18,324,0,1,0,0
1,9,26,676,0,1,0,0
1,7,19,361,0,1,0,0
2,2,31,961,0,1,0,0
1,10,19,361,0,1,0,0
0,5,16,256,0,1,0,0
1,7,26,676,1,1,0,0
1,0,31,961,0,1,0,0
3,0,37,1369,1,1,0,0
1,7,23,529,1,1,0,0
1,0,29,841,1,1,0,0
4,6,28,784,0,1,0,0
0,7,16,256,0,1,0,0
2,0,26,676,1,1,0,0
1,4,22,484,1,1,0,0
3,0,30,900,1,1,0,0
1,4,20,400,1,1,0,0
0,0,21,441,1,1,0,0
2,7,19,361,0,1,0,0
2,6,22,484,1,1,0,0
3,0,25,625,1,1,0,0
4,0,29,841,1,1,0,0
4,2,33,1089,1,1,0,0
2,0,25,625,1,1,0,0
1,10,22,484,0,1,0,0
0,7,18,324,0,1,0,0
0,7,16,256,0,1,0,0
4,2,47,2209,0,1,0,0
0,10,19,361,0,1,0,0
1,6,35,1225,0,1,0,0
1,7,18,324,0,1,0,0
1,12,28,784,0,1,0,0
1,7,19,361,0,1,0,0
1,8,20,400,0,1,0,0
1,7,18,324,0,1,0,0
3,1,36,1296,1,1,0,0
2,7,27,729,0,1,0,0
4,2,40,1600,1,1,0,0
1,7,22,484,0,1,0,0
1,7,21,441,0,1,0,0
3,5,30,900,0,1,0,0
3,0,30,900,0,1,0,0
0,9,17,289,0,1,0,0
3,0,28,784,1,1,0,0
1,7,19,361,1,1,0,0
3,0,37,1369,0,1,0,0
3,0,35,1225,1,1,0,0
1,9,21,441,1,1,0,0
5,5,34,1156,1,1,0,0
3,12,27,729,1,1,0,0
5,4,47,2209,0,1,0,0
4,10,25,625,1,1,0,0
0,7,21,441,0,1,0,0
3,10,31,961,1,1,0,0
0,10,18,324,0,1,0,1
2,9,26,676,1,1,0,0
0,10,19,361,0,1,0,0
5,0,39,1521,1,1,0,0
2,7,25,625,1,1,0,1
0,9,16,256,0,1,0,1
0,4,30,900,1,1,0,1
2,4,49,2401,0,1,0,0
6,7,38,1444,1,1,0,0
0,12,31,961,1,1,0,0
0,6,16,256,0,1,0,0
0,9,16,256,0,1,0,0
2,13,27,729,0,1,0,0
1,0,26,676,0,1,0,0
1,10,24,576,1,1,0,0
1,10,21,441,0,1,0,0
7,4,41,1681,1,1,0,0
1,6,19,361,0,1,0,0
4,10,35,1225,1,1,0,1
3,9,31,961,0,1,0,0
1,7,25,625,1,1,0,0
2,10,22,484,1,1,0,0
0,7,22,484,1,1,0,0
2,7,29,841,1,1,0,0
2,5,23,529,0,1,0,0
2,0,28,784,0,1,0,0
0,7,28,784,1,1,0,0
0,0,24,576,0,1,0,0
2,7,26,676,1,1,0,0
2,9,24,576,0,1,0,0
0,10,18,324,0,1,0,0
2,7,26,676,1,1,0,0
1,9,29,841,0,1,0,0
1,7,24,576,0,1,0,0
1,7,21,441,0,1,0,0
2,7,21,441,0,1,0,0
1,7,22,484,0,1,0,0
1,9,20,400,0,1,0,0
0,9,16,256,0,1,0,0
3,3,22,484,0,1,0,0
0,0,35,1225,1,1,0,0
1,9,25,625,1,1,0,0
8,0,44,1936,1,1,0,0
1,7,18,324,0,1,0,0
0,9,17,289,0,1,0,0
0,8,16,256,0,1,0,0
0,8,15,225,0,1,0,0
2,5,26,676,1,1,0,0
0,7,21,441,1,1,0,0
3,7,28,784,0,1,0,0
0,7,20,400,0,1,0,0
0,7,18,324,0,1,0,0
2,5,33,1089,1,1,0,0
3,7,36,1296,0,1,0,0
0,5,22,484,0,1,0,0
1,0,23,529,1,1,0,0
2,7,23,529,1,1,0,0
2,0,30,900,1,1,0,0
5,0,30,900,1,1,0,0
0,10,25,625,1,1,0,0
0,7,17,289,0,1,0,0
2,7,22,484,0,1,0,0
0,10,19,361,0,1,0,0
5,0,34,1156,1,1,0,0
5,0,29,841,1,1,0,0
1,10,25,625,0,1,0,1
1,6,18,324,0,1,0,0
0,0,17,289,0,1,0,0
4,0,29,841,1,1,0,0
1,9,22,484,0,1,0,0
6,7,29,841,1,1,0,1
0,7,19,361,0,1,0,1
7,5,38,1444,1,1,1,0
0,7,21,441,0,1,1,0
3,8,31,961,1,1,1,1
0,8,15,225,0,1,1,1
9,7,40,1600,1,1,1,0
0,7,18,324,0,1,1,0
0,7,15,225,0,1,1,0
6,7,37,1369,1,1,1,0
0,10,20,400,1,1,1,0
1,6,20,400,0,1,1,0
2,7,27,729,1,1,1,1
1,9,18,324,0,1,1,0
1,7,35,1225,1,1,1,0
0,6,15,225,0,1,1,0
0,10,19,361,0,1,1,0
1,10,26,676,1,1,1,1
0,9,16,256,0,1,0,0
3,12,31,961,1,1,0,1
0,7,18,324,0,1,1,1
0,7,18,324,0,1,1,1
